antecedent,consequent,support,confidence,lift,support_count
20718,22169,0.009479,0.2,21.1,2
22197,84596E,0.009479,0.2,21.1,2
20728,23302,0.009479,0.2,21.1,2
23203,23321,0.009479,0.2,21.1,2
23203,23322,0.009479,0.2,21.1,2
23203,23582,0.009479,0.2,21.1,2
48184,48194,0.018957,0.666667,20.095238,4
21154,21035,0.018957,0.666667,20.095238,4
23206,23209,0.018957,0.666667,20.095238,4
85065,21621,0.009479,0.666667,20.095238,2
21655,15056BL,0.009479,0.666667,20.095238,2
84849B,22294,0.009479,0.666667,20.095238,2
22110,21484,0.009479,0.666667,20.095238,2
85199L,22219,0.009479,0.666667,20.095238,2
85199L,22294,0.009479,0.666667,20.095238,2
84880,82600,0.009479,0.666667,20.095238,2
21429,20713,0.009479,0.666667,20.095238,2
48185,48194,0.009479,0.666667,20.095238,2
22131,21485,0.009479,0.666667,20.095238,2
22562,22568,0.009479,0.666667,20.095238,2
22562,22570,0.009479,0.666667,20.095238,2
22562,22585,0.009479,0.666667,20.095238,2
22587,22585,0.009479,0.666667,20.095238,2
21982,71053,0.009479,0.666667,20.095238,2
21983,71053,0.009479,0.666667,20.095238,2
22088,71053,0.009479,0.666667,20.095238,2
82551,82552,0.009479,0.666667,20.095238,2
22530,22489,0.009479,0.666667,20.095238,2
22532,22489,0.009479,0.666667,20.095238,2
22501,48187,0.009479,0.666667,20.095238,2
47599B,22585,0.009479,0.666667,20.095238,2
47599B,84945,0.009479,0.666667,20.095238,2
85065,48187,0.009479,0.666667,20.095238,2
84077,84945,0.009479,0.666667,20.095238,2
22427,84970S,0.009479,0.666667,20.095238,2
21870,20713,0.009479,0.666667,20.095238,2
20984,20983,0.009479,0.666667,20.095238,2
20984,82552,0.009479,0.666667,20.095238,2
21124,21509,0.009479,0.666667,20.095238,2
22027,21509,0.009479,0.666667,20.095238,2
22366,48187,0.009479,0.666667,20.095238,2
22088,21509,0.009479,0.666667,20.095238,2
22333,21509,0.009479,0.666667,20.095238,2
22718,21509,0.009479,0.666667,20.095238,2
22400,22570,0.009479,0.666667,20.095238,2
22412,20713,0.009479,0.666667,20.095238,2
79066K,21559,0.009479,0.666667,20.095238,2
47599B,22219,0.009479,0.666667,20.095238,2
47599B,22295,0.009479,0.666667,20.095238,2
21715,20676,0.009479,0.666667,20.095238,2
85049C,20676,0.009479,0.666667,20.095238,2
22422,20750,0.009479,0.666667,20.095238,2
21989,21035,0.009479,0.666667,20.095238,2
22119,21916,0.009479,0.666667,20.095238,2
22409,21916,0.009479,0.666667,20.095238,2
22553,22219,0.009479,0.666667,20.095238,2
22736,22219,0.009479,0.666667,20.095238,2
22297,22294,0.009479,0.666667,20.095238,2
85199S,22294,0.009479,0.666667,20.095238,2
22297,22295,0.009479,0.666667,20.095238,2
85199S,22295,0.009479,0.666667,20.095238,2
22311,22585,0.009479,0.666667,20.095238,2
22409,22585,0.009479,0.666667,20.095238,2
22553,22620,0.009479,0.666667,20.095238,2
85199L,22570,0.009479,0.666667,20.095238,2
85199S,22585,0.009479,0.666667,20.095238,2
22736,22620,0.009479,0.666667,20.095238,2
84832,22835,0.009479,0.666667,20.095238,2
85014A,22219,0.009479,0.666667,20.095238,2
85014B,22219,0.009479,0.666667,20.095238,2
22771,22464,0.009479,0.666667,20.095238,2
22636,20983,0.009479,0.666667,20.095238,2
22329,21484,0.009479,0.666667,20.095238,2
22636,21484,0.009479,0.666667,20.095238,2
22636,20750,0.009479,0.666667,20.095238,2
22834,21484,0.009479,0.666667,20.095238,2
22834,21485,0.009479,0.666667,20.095238,2
22366,22759,0.009479,0.666667,20.095238,2
22532,22759,0.009479,0.666667,20.095238,2
20675,20676,0.009479,0.666667,20.095238,2
20675,21086,0.009479,0.666667,20.095238,2
20675,21485,0.009479,0.666667,20.095238,2
22755,20676,0.009479,0.666667,20.095238,2
21989,21086,0.009479,0.666667,20.095238,2
21989,21094,0.009479,0.666667,20.095238,2
22755,21559,0.009479,0.666667,20.095238,2
22112,84029E,0.009479,0.666667,20.095238,2
22992,22385,0.009479,0.666667,20.095238,2
84077,22385,0.009479,0.666667,20.095238,2
22493,20983,0.009479,0.666667,20.095238,2
15044D,20676,0.009479,0.666667,20.095238,2
23298,21539,0.009479,0.666667,20.095238,2
23208,23202,0.009479,0.666667,20.095238,2
23298,23209,0.009479,0.666667,20.095238,2
21715,23209,0.009479,0.666667,20.095238,2
22609,23209,0.009479,0.666667,20.095238,2
23298,22720,0.009479,0.666667,20.095238,2
23200,23209,0.009479,0.666667,20.095238,2
85132C,23209,0.009479,0.666667,20.095238,2
85132C,22720,0.009479,0.666667,20.095238,2
23108,POST,0.009479,0.666667,20.095238,2
23346,POST,0.009479,0.666667,20.095238,2
23182,82552,0.009479,0.666667,20.095238,2
23200,82552,0.009479,0.666667,20.095238,2
21174,82600,0.009479,0.666667,20.095238,2
21770,82552,0.009479,0.666667,20.095238,2
23169,82552,0.009479,0.666667,20.095238,2
23480,23084,0.009479,0.666667,20.095238,2
23489,23084,0.009479,0.666667,20.095238,2
23570,23084,0.009479,0.666667,20.095238,2
23571,23084,0.009479,0.666667,20.095238,2
21810,22835,0.009479,0.666667,20.095238,2
21810,23084,0.009479,0.666667,20.095238,2
48194,48184,0.018957,0.571429,20.095238,4
21035,21154,0.018957,0.571429,20.095238,4
23209,23206,0.018957,0.571429,20.095238,4
21621,85065,0.009479,0.285714,20.095238,2
15056BL,21655,0.009479,0.285714,20.095238,2
22294,84849B,0.009479,0.285714,20.095238,2
21484,22110,0.009479,0.285714,20.095238,2
22219,85199L,0.009479,0.285714,20.095238,2
22294,85199L,0.009479,0.285714,20.095238,2
82600,84880,0.009479,0.285714,20.095238,2
20713,21429,0.009479,0.285714,20.095238,2
48194,48185,0.009479,0.285714,20.095238,2
21485,22131,0.009479,0.285714,20.095238,2
22568,22562,0.009479,0.285714,20.095238,2
22570,22562,0.009479,0.285714,20.095238,2
22585,22562,0.009479,0.285714,20.095238,2
22585,22587,0.009479,0.285714,20.095238,2
71053,21982,0.009479,0.285714,20.095238,2
71053,21983,0.009479,0.285714,20.095238,2
71053,22088,0.009479,0.285714,20.095238,2
82552,82551,0.009479,0.285714,20.095238,2
22489,22530,0.009479,0.285714,20.095238,2
22489,22532,0.009479,0.285714,20.095238,2
48187,22501,0.009479,0.285714,20.095238,2
22585,47599B,0.009479,0.285714,20.095238,2
84945,47599B,0.009479,0.285714,20.095238,2
48187,85065,0.009479,0.285714,20.095238,2
84945,84077,0.009479,0.285714,20.095238,2
84970S,22427,0.009479,0.285714,20.095238,2
20713,21870,0.009479,0.285714,20.095238,2
20983,20984,0.009479,0.285714,20.095238,2
82552,20984,0.009479,0.285714,20.095238,2
21509,21124,0.009479,0.285714,20.095238,2
21509,22027,0.009479,0.285714,20.095238,2
48187,22366,0.009479,0.285714,20.095238,2
21509,22088,0.009479,0.285714,20.095238,2
21509,22333,0.009479,0.285714,20.095238,2
21509,22718,0.009479,0.285714,20.095238,2
22570,22400,0.009479,0.285714,20.095238,2
20713,22412,0.009479,0.285714,20.095238,2
21559,79066K,0.009479,0.285714,20.095238,2
22219,47599B,0.009479,0.285714,20.095238,2
22295,47599B,0.009479,0.285714,20.095238,2
20676,21715,0.009479,0.285714,20.095238,2
20676,85049C,0.009479,0.285714,20.095238,2
20750,22422,0.009479,0.285714,20.095238,2
21035,21989,0.009479,0.285714,20.095238,2
21916,22119,0.009479,0.285714,20.095238,2
21916,22409,0.009479,0.285714,20.095238,2
22219,22553,0.009479,0.285714,20.095238,2
22219,22736,0.009479,0.285714,20.095238,2
22294,22297,0.009479,0.285714,20.095238,2
22294,85199S,0.009479,0.285714,20.095238,2
22295,22297,0.009479,0.285714,20.095238,2
22295,85199S,0.009479,0.285714,20.095238,2
22585,22311,0.009479,0.285714,20.095238,2
22585,22409,0.009479,0.285714,20.095238,2
22620,22553,0.009479,0.285714,20.095238,2
22570,85199L,0.009479,0.285714,20.095238,2
22585,85199S,0.009479,0.285714,20.095238,2
22620,22736,0.009479,0.285714,20.095238,2
22835,84832,0.009479,0.285714,20.095238,2
22219,85014A,0.009479,0.285714,20.095238,2
22219,85014B,0.009479,0.285714,20.095238,2
22464,22771,0.009479,0.285714,20.095238,2
20983,22636,0.009479,0.285714,20.095238,2
21484,22329,0.009479,0.285714,20.095238,2
21484,22636,0.009479,0.285714,20.095238,2
20750,22636,0.009479,0.285714,20.095238,2
21484,22834,0.009479,0.285714,20.095238,2
21485,22834,0.009479,0.285714,20.095238,2
22759,22366,0.009479,0.285714,20.095238,2
22759,22532,0.009479,0.285714,20.095238,2
20676,20675,0.009479,0.285714,20.095238,2
21086,20675,0.009479,0.285714,20.095238,2
21485,20675,0.009479,0.285714,20.095238,2
20676,22755,0.009479,0.285714,20.095238,2
21086,21989,0.009479,0.285714,20.095238,2
21094,21989,0.009479,0.285714,20.095238,2
21559,22755,0.009479,0.285714,20.095238,2
84029E,22112,0.009479,0.285714,20.095238,2
22385,22992,0.009479,0.285714,20.095238,2
22385,84077,0.009479,0.285714,20.095238,2
20983,22493,0.009479,0.285714,20.095238,2
20676,15044D,0.009479,0.285714,20.095238,2
21539,23298,0.009479,0.285714,20.095238,2
23202,23208,0.009479,0.285714,20.095238,2
23209,23298,0.009479,0.285714,20.095238,2
23209,21715,0.009479,0.285714,20.095238,2
23209,22609,0.009479,0.285714,20.095238,2
22720,23298,0.009479,0.285714,20.095238,2
23209,23200,0.009479,0.285714,20.095238,2
23209,85132C,0.009479,0.285714,20.095238,2
22720,85132C,0.009479,0.285714,20.095238,2
POST,23108,0.009479,0.285714,20.095238,2
POST,23346,0.009479,0.285714,20.095238,2
82552,23182,0.009479,0.285714,20.095238,2
82552,23200,0.009479,0.285714,20.095238,2
82600,21174,0.009479,0.285714,20.095238,2
82552,21770,0.009479,0.285714,20.095238,2
82552,23169,0.009479,0.285714,20.095238,2
23084,23480,0.009479,0.285714,20.095238,2
23084,23489,0.009479,0.285714,20.095238,2
23084,23570,0.009479,0.285714,20.095238,2
23084,23571,0.009479,0.285714,20.095238,2
22835,21810,0.009479,0.285714,20.095238,2
23084,21810,0.009479,0.285714,20.095238,2
22380,22381,0.014218,0.75,19.78125,3
21508,82494L,0.014218,0.75,19.78125,3
22712,84520B,0.014218,0.75,19.78125,3
22579,22577,0.014218,0.75,19.78125,3
22617,22634,0.014218,0.75,19.78125,3
22617,22138,0.014218,0.75,19.78125,3
23144,21172,0.014218,0.75,19.78125,3
22381,22380,0.014218,0.375,19.78125,3
82494L,21508,0.014218,0.375,19.78125,3
84520B,22712,0.014218,0.375,19.78125,3
22577,22579,0.014218,0.375,19.78125,3
22634,22617,0.014218,0.375,19.78125,3
22138,22617,0.014218,0.375,19.78125,3
21172,23144,0.014218,0.375,19.78125,3
22113,22111,0.014218,1.0,19.181818,3
15036,21790,0.014218,1.0,19.181818,3
21810,22111,0.014218,1.0,19.181818,3
20956,21931,0.009479,1.0,19.181818,2
22071,21755,0.009479,1.0,19.181818,2
21122,21232,0.009479,1.0,19.181818,2
22299,21790,0.009479,1.0,19.181818,2
22348,21790,0.009479,1.0,19.181818,2
20766,21790,0.009479,1.0,19.181818,2
20766,21791,0.009479,1.0,19.181818,2
84988,21790,0.009479,1.0,19.181818,2
22652,21791,0.009479,1.0,19.181818,2
22059,21232,0.009479,1.0,19.181818,2
22842,21790,0.009479,1.0,19.181818,2
22814,21790,0.009479,1.0,19.181818,2
21807,22111,0.009479,1.0,19.181818,2
85231B,22111,0.009479,1.0,19.181818,2
23295,22111,0.009479,1.0,19.181818,2
84031B,22111,0.009479,1.0,19.181818,2
23356,22111,0.009479,1.0,19.181818,2
22111,22113,0.014218,0.272727,19.181818,3
21790,15036,0.014218,0.272727,19.181818,3
22111,21810,0.014218,0.272727,19.181818,3
23202,23203,0.028436,0.857143,18.085714,6
23203,23202,0.028436,0.6,18.085714,6
21238,21559,0.014218,0.6,18.085714,3
84949,22219,0.014218,0.6,18.085714,3
84970L,22219,0.014218,0.6,18.085714,3
48129,48194,0.014218,0.6,18.085714,3
22560,22585,0.014218,0.6,18.085714,3
21918,21916,0.014218,0.6,18.085714,3
21166,82600,0.014218,0.6,18.085714,3
21238,20676,0.014218,0.6,18.085714,3
84029G,84029E,0.014218,0.6,18.085714,3
23100,23084,0.014218,0.6,18.085714,3
23243,22720,0.014218,0.6,18.085714,3
22964,POST,0.014218,0.6,18.085714,3
21899,82552,0.014218,0.6,18.085714,3
21900,82552,0.014218,0.6,18.085714,3
21901,82552,0.014218,0.6,18.085714,3
23344,23202,0.014218,0.6,18.085714,3
21559,21238,0.014218,0.428571,18.085714,3
22219,84949,0.014218,0.428571,18.085714,3
22219,84970L,0.014218,0.428571,18.085714,3
48194,48129,0.014218,0.428571,18.085714,3
22585,22560,0.014218,0.428571,18.085714,3
21916,21918,0.014218,0.428571,18.085714,3
82600,21166,0.014218,0.428571,18.085714,3
20676,21238,0.014218,0.428571,18.085714,3
84029E,84029G,0.014218,0.428571,18.085714,3
23084,23100,0.014218,0.428571,18.085714,3
22720,23243,0.014218,0.428571,18.085714,3
POST,22964,0.014218,0.428571,18.085714,3
82552,21899,0.014218,0.428571,18.085714,3
82552,21900,0.014218,0.428571,18.085714,3
82552,21901,0.014218,0.428571,18.085714,3
23202,23344,0.014218,0.428571,18.085714,3
84596F,22384,0.014218,1.0,17.583333,3
22616,20724,0.009479,1.0,17.583333,2
21642,85099F,0.009479,1.0,17.583333,2
82597,85099F,0.009479,1.0,17.583333,2
21681,22470,0.009479,1.0,17.583333,2
84596G,22384,0.009479,1.0,17.583333,2
82605,85099F,0.009479,1.0,17.583333,2
21929,20724,0.009479,1.0,17.583333,2
22403,85099F,0.009479,1.0,17.583333,2
22739,22470,0.009479,1.0,17.583333,2
23321,20724,0.009479,1.0,17.583333,2
23322,20724,0.009479,1.0,17.583333,2
23321,22384,0.009479,1.0,17.583333,2
23322,22384,0.009479,1.0,17.583333,2
21826,21914,0.014218,0.75,17.583333,3
22078,22139,0.014218,0.75,17.583333,3
16156S,21231,0.014218,0.75,17.583333,3
21892,21915,0.014218,0.75,17.583333,3
22812,22910,0.014218,0.75,17.583333,3
84997C,84997B,0.018957,0.666667,17.583333,4
84997D,84997B,0.018957,0.666667,17.583333,4
22551,22554,0.018957,0.666667,17.583333,4
22631,22629,0.018957,0.666667,17.583333,4
48185,20685,0.009479,0.666667,17.583333,2
21239,84997B,0.009479,0.666667,17.583333,2
21240,84997B,0.009479,0.666667,17.583333,2
21071,20685,0.009479,0.666667,17.583333,2
21071,21481,0.009479,0.666667,17.583333,2
21115,21481,0.009479,0.666667,17.583333,2
21870,21181,0.009479,0.666667,17.583333,2
22269,21181,0.009479,0.666667,17.583333,2
22562,22569,0.009479,0.666667,17.583333,2
21124,84997B,0.009479,0.666667,17.583333,2
22131,84997B,0.009479,0.666667,17.583333,2
22435,84997B,0.009479,0.666667,17.583333,2
21983,22355,0.009479,0.666667,17.583333,2
21203,22492,0.009479,0.666667,17.583333,2
22562,22492,0.009479,0.666667,17.583333,2
22530,22554,0.009479,0.666667,17.583333,2
22532,22554,0.009479,0.666667,17.583333,2
21203,84520B,0.009479,0.666667,17.583333,2
21937,84520B,0.009479,0.666667,17.583333,2
47590B,84520B,0.009479,0.666667,17.583333,2
21239,22381,0.009479,0.666667,17.583333,2
21121,22554,0.009479,0.666667,17.583333,2
21124,84520B,0.009479,0.666667,17.583333,2
22027,82494L,0.009479,0.666667,17.583333,2
22553,22554,0.009479,0.666667,17.583333,2
22553,84997B,0.009479,0.666667,17.583333,2
22716,84997B,0.009479,0.666667,17.583333,2
35471D,84380,0.009479,0.666667,17.583333,2
85049C,84380,0.009479,0.666667,17.583333,2
22366,20685,0.009479,0.666667,17.583333,2
21071,21172,0.009479,0.666667,17.583333,2
84665,21172,0.009479,0.666667,17.583333,2
20717,21731,0.009479,0.666667,17.583333,2
21912,21731,0.009479,0.666667,17.583333,2
22252,21731,0.009479,0.666667,17.583333,2
21912,22634,0.009479,0.666667,17.583333,2
22030,22634,0.009479,0.666667,17.583333,2
22549,22634,0.009479,0.666667,17.583333,2
22400,22569,0.009479,0.666667,17.583333,2
22495,22554,0.009479,0.666667,17.583333,2
22422,22381,0.009479,0.666667,17.583333,2
22412,21181,0.009479,0.666667,17.583333,2
22329,22629,0.009479,0.666667,17.583333,2
22412,85152,0.009479,0.666667,17.583333,2
47599B,22629,0.009479,0.666667,17.583333,2
84880,22629,0.009479,0.666667,17.583333,2
21715,22355,0.009479,0.666667,17.583333,2
22432,22355,0.009479,0.666667,17.583333,2
22587,22381,0.009479,0.666667,17.583333,2
22600,22381,0.009479,0.666667,17.583333,2
22734,22381,0.009479,0.666667,17.583333,2
22587,22952,0.009479,0.666667,17.583333,2
22600,22952,0.009479,0.666667,17.583333,2
22734,22952,0.009479,0.666667,17.583333,2
22950,22952,0.009479,0.666667,17.583333,2
22734,22634,0.009479,0.666667,17.583333,2
22297,22578,0.009479,0.666667,17.583333,2
22297,22634,0.009479,0.666667,17.583333,2
22311,22629,0.009479,0.666667,17.583333,2
22409,22578,0.009479,0.666667,17.583333,2
22409,22629,0.009479,0.666667,17.583333,2
22409,22634,0.009479,0.666667,17.583333,2
22736,22569,0.009479,0.666667,17.583333,2
22736,22577,0.009479,0.666667,17.583333,2
22736,22578,0.009479,0.666667,17.583333,2
85199S,22578,0.009479,0.666667,17.583333,2
85199S,22629,0.009479,0.666667,17.583333,2
85199S,22634,0.009479,0.666667,17.583333,2
22437,21731,0.009479,0.666667,17.583333,2
22196,22952,0.009479,0.666667,17.583333,2
22311,84997B,0.009479,0.666667,17.583333,2
22350,22492,0.009479,0.666667,17.583333,2
22409,22952,0.009479,0.666667,17.583333,2
22476,22952,0.009479,0.666667,17.583333,2
22535,22492,0.009479,0.666667,17.583333,2
22945,22492,0.009479,0.666667,17.583333,2
22535,22629,0.009479,0.666667,17.583333,2
22535,22634,0.009479,0.666667,17.583333,2
22549,22952,0.009479,0.666667,17.583333,2
22945,22629,0.009479,0.666667,17.583333,2
22636,22634,0.009479,0.666667,17.583333,2
22945,22634,0.009479,0.666667,17.583333,2
22945,22952,0.009479,0.666667,17.583333,2
21174,21181,0.009479,0.666667,17.583333,2
21174,85152,0.009479,0.666667,17.583333,2
22118,22952,0.009479,0.666667,17.583333,2
22753,22383,0.009479,0.666667,17.583333,2
22755,22383,0.009479,0.666667,17.583333,2
84356,21481,0.009479,0.666667,17.583333,2
22432,21731,0.009479,0.666667,17.583333,2
22996,22355,0.009479,0.666667,17.583333,2
23145,21172,0.009479,0.666667,17.583333,2
23254,22629,0.009479,0.666667,17.583333,2
23256,22629,0.009479,0.666667,17.583333,2
23245,22383,0.009479,0.666667,17.583333,2
21326,21172,0.009479,0.666667,17.583333,2
23108,21731,0.009479,0.666667,17.583333,2
23108,22629,0.009479,0.666667,17.583333,2
23346,22629,0.009479,0.666667,17.583333,2
23108,22634,0.009479,0.666667,17.583333,2
84832,22952,0.009479,0.666667,17.583333,2
23571,22138,0.009479,0.666667,17.583333,2
84997B,84997C,0.018957,0.5,17.583333,4
84997B,84997D,0.018957,0.5,17.583333,4
22554,22551,0.018957,0.5,17.583333,4
22629,22631,0.018957,0.5,17.583333,4
20751,20754,0.014218,0.5,17.583333,3
20754,20751,0.014218,0.5,17.583333,3
22551,22556,0.014218,0.5,17.583333,3
22556,22551,0.014218,0.5,17.583333,3
22551,22557,0.014218,0.5,17.583333,3
22557,22551,0.014218,0.5,17.583333,3
22666,22667,0.014218,0.5,17.583333,3
22667,22666,0.014218,0.5,17.583333,3
22398,22557,0.014218,0.5,17.583333,3
22557,22398,0.014218,0.5,17.583333,3
22557,22584,0.014218,0.5,17.583333,3
22584,22557,0.014218,0.5,17.583333,3
21977,22584,0.014218,0.5,17.583333,3
22584,21977,0.014218,0.5,17.583333,3
22424,22557,0.014218,0.5,17.583333,3
22557,22424,0.014218,0.5,17.583333,3
21592,21955,0.009479,0.5,17.583333,2
48173C,21955,0.009479,0.5,17.583333,2
21877,20969,0.009479,0.5,17.583333,2
21523,21955,0.009479,0.5,17.583333,2
84279P,20751,0.009479,0.5,17.583333,2
22563,22584,0.009479,0.5,17.583333,2
21826,22607,0.009479,0.5,17.583333,2
21826,84997C,0.009479,0.5,17.583333,2
21826,84997D,0.009479,0.5,17.583333,2
22273,22326,0.009479,0.5,17.583333,2
21216,21154,0.009479,0.5,17.583333,2
47559B,21154,0.009479,0.5,17.583333,2
21932,22379,0.009479,0.5,17.583333,2
22380,22379,0.009479,0.5,17.583333,2
22491,20982,0.009479,0.5,17.583333,2
21826,21977,0.009479,0.5,17.583333,2
22078,21977,0.009479,0.5,17.583333,2
22078,22077,0.009479,0.5,17.583333,2
22180,22508,0.009479,0.5,17.583333,2
21063,22198,0.009479,0.5,17.583333,2
21063,47591D,0.009479,0.5,17.583333,2
21826,22419,0.009479,0.5,17.583333,2
21892,21891,0.009479,0.5,17.583333,2
22429,22424,0.009479,0.5,17.583333,2
22029,16161P,0.009479,0.5,17.583333,2
22712,16161P,0.009479,0.5,17.583333,2
21508,22077,0.009479,0.5,17.583333,2
22712,22077,0.009479,0.5,17.583333,2
84279P,22077,0.009479,0.5,17.583333,2
85049F,22077,0.009479,0.5,17.583333,2
22078,22556,0.009479,0.5,17.583333,2
22078,22584,0.009479,0.5,17.583333,2
84279P,22488,0.009479,0.5,17.583333,2
22712,22556,0.009479,0.5,17.583333,2
51014A,22556,0.009479,0.5,17.583333,2
51014A,22584,0.009479,0.5,17.583333,2
21242,20751,0.009479,0.5,17.583333,2
21865,22556,0.009479,0.5,17.583333,2
20682,22551,0.009479,0.5,17.583333,2
22429,22556,0.009479,0.5,17.583333,2
22429,22557,0.009479,0.5,17.583333,2
22271,22147,0.009479,0.5,17.583333,2
22271,22567,0.009479,0.5,17.583333,2
85061W,22662,0.009479,0.5,17.583333,2
21558,22198,0.009479,0.5,17.583333,2
21558,22398,0.009479,0.5,17.583333,2
21558,22666,0.009479,0.5,17.583333,2
21558,22667,0.009479,0.5,17.583333,2
22665,22398,0.009479,0.5,17.583333,2
22867,22398,0.009479,0.5,17.583333,2
85061W,22398,0.009479,0.5,17.583333,2
21902,82580,0.009479,0.5,17.583333,2
22405,22419,0.009479,0.5,17.583333,2
22938,21213,0.009479,0.5,17.583333,2
22812,22555,0.009479,0.5,17.583333,2
22812,22631,0.009479,0.5,17.583333,2
22167,22649,0.009479,0.5,17.583333,2
22296,20969,0.009479,0.5,17.583333,2
22579,20969,0.009479,0.5,17.583333,2
22406,22398,0.009479,0.5,17.583333,2
22582,22398,0.009479,0.5,17.583333,2
22406,22557,0.009479,0.5,17.583333,2
22582,22551,0.009479,0.5,17.583333,2
22617,22551,0.009479,0.5,17.583333,2
22582,22555,0.009479,0.5,17.583333,2
22617,22556,0.009479,0.5,17.583333,2
22617,22557,0.009479,0.5,17.583333,2
22617,22584,0.009479,0.5,17.583333,2
22812,22584,0.009479,0.5,17.583333,2
22582,21977,0.009479,0.5,17.583333,2
22625,21977,0.009479,0.5,17.583333,2
22582,22424,0.009479,0.5,17.583333,2
22625,22424,0.009479,0.5,17.583333,2
22625,22467,0.009479,0.5,17.583333,2
22625,22556,0.009479,0.5,17.583333,2
22625,22557,0.009479,0.5,17.583333,2
22582,22632,0.009479,0.5,17.583333,2
22625,22584,0.009479,0.5,17.583333,2
22625,22632,0.009479,0.5,17.583333,2
21587,20982,0.009479,0.5,17.583333,2
21866,20754,0.009479,0.5,17.583333,2
22867,22632,0.009479,0.5,17.583333,2
21523,48184,0.009479,0.5,17.583333,2
22180,21843,0.009479,0.5,17.583333,2
20974,21977,0.009479,0.5,17.583333,2
22847,22633,0.009479,0.5,17.583333,2
22579,22809,0.009479,0.5,17.583333,2
21832,20982,0.009479,0.5,17.583333,2
16156S,22649,0.009479,0.5,17.583333,2
21041,21154,0.009479,0.5,17.583333,2
21531,21154,0.009479,0.5,17.583333,2
22406,22607,0.009479,0.5,17.583333,2
21669,22077,0.009479,0.5,17.583333,2
21934,22379,0.009479,0.5,17.583333,2
48111,48184,0.009479,0.5,17.583333,2
23101,22419,0.009479,0.5,17.583333,2
23207,22662,0.009479,0.5,17.583333,2
23293,22993,0.009479,0.5,17.583333,2
21902,23206,0.009479,0.5,17.583333,2
22141,22993,0.009479,0.5,17.583333,2
23343,22633,0.009479,0.5,17.583333,2
21914,21826,0.014218,0.333333,17.583333,3
22139,22078,0.014218,0.333333,17.583333,3
21231,16156S,0.014218,0.333333,17.583333,3
21915,21892,0.014218,0.333333,17.583333,3
22910,22812,0.014218,0.333333,17.583333,3
21955,21592,0.009479,0.333333,17.583333,2
21955,48173C,0.009479,0.333333,17.583333,2
20969,21877,0.009479,0.333333,17.583333,2
21955,21523,0.009479,0.333333,17.583333,2
20751,84279P,0.009479,0.333333,17.583333,2
22584,22563,0.009479,0.333333,17.583333,2
22607,21826,0.009479,0.333333,17.583333,2
84997C,21826,0.009479,0.333333,17.583333,2
84997D,21826,0.009479,0.333333,17.583333,2
22326,22273,0.009479,0.333333,17.583333,2
21154,21216,0.009479,0.333333,17.583333,2
21154,47559B,0.009479,0.333333,17.583333,2
22379,21932,0.009479,0.333333,17.583333,2
22379,22380,0.009479,0.333333,17.583333,2
20982,22491,0.009479,0.333333,17.583333,2
21977,21826,0.009479,0.333333,17.583333,2
21977,22078,0.009479,0.333333,17.583333,2
22077,22078,0.009479,0.333333,17.583333,2
22508,22180,0.009479,0.333333,17.583333,2
22198,21063,0.009479,0.333333,17.583333,2
47591D,21063,0.009479,0.333333,17.583333,2
22419,21826,0.009479,0.333333,17.583333,2
21891,21892,0.009479,0.333333,17.583333,2
22424,22429,0.009479,0.333333,17.583333,2
16161P,22029,0.009479,0.333333,17.583333,2
16161P,22712,0.009479,0.333333,17.583333,2
22077,21508,0.009479,0.333333,17.583333,2
22077,22712,0.009479,0.333333,17.583333,2
22077,84279P,0.009479,0.333333,17.583333,2
22077,85049F,0.009479,0.333333,17.583333,2
22556,22078,0.009479,0.333333,17.583333,2
22584,22078,0.009479,0.333333,17.583333,2
22488,84279P,0.009479,0.333333,17.583333,2
22556,22712,0.009479,0.333333,17.583333,2
22556,51014A,0.009479,0.333333,17.583333,2
22584,51014A,0.009479,0.333333,17.583333,2
20751,21242,0.009479,0.333333,17.583333,2
22556,21865,0.009479,0.333333,17.583333,2
22551,20682,0.009479,0.333333,17.583333,2
22556,22429,0.009479,0.333333,17.583333,2
22557,22429,0.009479,0.333333,17.583333,2
22147,22271,0.009479,0.333333,17.583333,2
22567,22271,0.009479,0.333333,17.583333,2
22662,85061W,0.009479,0.333333,17.583333,2
22198,21558,0.009479,0.333333,17.583333,2
22398,21558,0.009479,0.333333,17.583333,2
22666,21558,0.009479,0.333333,17.583333,2
22667,21558,0.009479,0.333333,17.583333,2
22398,22665,0.009479,0.333333,17.583333,2
22398,22867,0.009479,0.333333,17.583333,2
22398,85061W,0.009479,0.333333,17.583333,2
82580,21902,0.009479,0.333333,17.583333,2
22419,22405,0.009479,0.333333,17.583333,2
21213,22938,0.009479,0.333333,17.583333,2
22555,22812,0.009479,0.333333,17.583333,2
22631,22812,0.009479,0.333333,17.583333,2
22649,22167,0.009479,0.333333,17.583333,2
20969,22296,0.009479,0.333333,17.583333,2
20969,22579,0.009479,0.333333,17.583333,2
22398,22406,0.009479,0.333333,17.583333,2
22398,22582,0.009479,0.333333,17.583333,2
22557,22406,0.009479,0.333333,17.583333,2
22551,22582,0.009479,0.333333,17.583333,2
22551,22617,0.009479,0.333333,17.583333,2
22555,22582,0.009479,0.333333,17.583333,2
22556,22617,0.009479,0.333333,17.583333,2
22557,22617,0.009479,0.333333,17.583333,2
22584,22617,0.009479,0.333333,17.583333,2
22584,22812,0.009479,0.333333,17.583333,2
