customer_id,last_order_time,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_score,segment_name,purchase,view,favorite,cart,unique_product_count,conversion_rate,cluster_id,cluster_name
12933,2010-11-04 10:13:00,400,1,469.55,2,3,4,9,sleeping,72,0,0,0,67,0.0,1,sleeping_or_churn
12937,2010-09-02 16:01:00,463,1,362.85,2,3,4,9,sleeping,14,0,0,0,14,0.0,1,sleeping_or_churn
13192,2010-01-22 08:37:00,686,1,724.92,1,3,5,9,sleeping,44,0,0,0,44,0.0,1,sleeping_or_churn
13201,2010-07-08 10:31:00,519,1,467.13,2,3,4,9,sleeping,24,0,0,0,24,0.0,1,sleeping_or_churn
13373,2009-12-06 12:34:00,733,1,748.42,1,3,5,9,sleeping,35,0,0,0,35,0.0,1,sleeping_or_churn
13662,2010-09-27 10:25:00,438,1,375.5,2,3,4,9,sleeping,20,0,0,0,20,0.0,1,sleeping_or_churn
13797,2010-09-29 10:34:00,436,1,512.58,2,3,4,9,sleeping,31,0,0,0,31,0.0,1,sleeping_or_churn
13953,2010-05-20 09:39:00,568,1,1000.0,1,3,5,9,sleeping,1,0,0,0,1,0.0,1,sleeping_or_churn
13982,2010-06-21 14:25:00,536,1,360.29999999999995,2,3,4,9,sleeping,13,0,0,0,13,0.0,1,sleeping_or_churn
14028,2010-06-07 12:09:00,550,1,3610.5,1,3,5,9,sleeping,3,0,0,0,3,0.0,1,sleeping_or_churn
14051,2010-08-15 13:23:00,481,1,385.44,2,3,4,9,sleeping,8,0,0,0,8,0.0,1,sleeping_or_churn
14257,2010-09-28 13:20:00,437,1,620.8100000000001,2,3,4,9,sleeping,36,0,0,0,36,0.0,1,sleeping_or_churn
14321,2010-08-23 12:56:00,473,1,377.12,2,3,4,9,sleeping,35,0,0,0,35,0.0,1,sleeping_or_churn
14390,2010-11-30 13:41:00,374,1,311.24,3,3,3,9,ordinary,31,0,0,0,31,0.0,1,sleeping_or_churn
14439,2010-01-25 09:48:00,683,1,1432.02,1,3,5,9,sleeping,15,0,0,0,15,0.0,1,sleeping_or_churn
14800,2010-10-24 10:41:00,411,1,586.58,2,3,4,9,sleeping,32,0,0,0,32,0.0,1,sleeping_or_churn
14849,2010-11-23 13:46:00,381,1,348.99,3,3,3,9,ordinary,18,0,0,0,18,0.0,1,sleeping_or_churn
14922,2010-07-20 09:45:00,507,1,540.29,2,3,4,9,sleeping,33,0,0,0,33,0.0,1,sleeping_or_churn
15251,2010-02-17 12:03:00,660,1,3157.06,1,3,5,9,sleeping,36,0,0,0,36,0.0,1,sleeping_or_churn
15351,2010-10-31 11:43:00,404,1,415.93,2,3,4,9,sleeping,29,0,0,0,29,0.0,1,sleeping_or_churn
15389,2010-11-04 19:23:00,399,1,500.0,2,3,4,9,sleeping,1,0,0,0,1,0.0,1,sleeping_or_churn
15413,2010-01-17 11:33:00,691,1,1568.87,1,3,5,9,sleeping,5,0,0,0,5,0.0,1,sleeping_or_churn
15542,2010-07-15 13:32:00,512,1,377.71999999999997,2,3,4,9,sleeping,113,0,0,0,98,0.0,2,sleeping_or_churn
15673,2010-02-22 14:28:00,655,1,737.5600000000001,1,3,5,9,sleeping,23,0,0,0,23,0.0,1,sleeping_or_churn
15808,2009-12-01 16:30:00,738,1,896.5400000000001,1,3,5,9,sleeping,26,0,0,0,24,0.0,1,sleeping_or_churn
15812,2010-06-03 08:49:00,554,1,1352.24,1,3,5,9,sleeping,6,0,0,0,6,0.0,1,sleeping_or_churn
16017,2010-10-18 12:58:00,417,1,414.6,2,3,4,9,sleeping,35,0,0,0,32,0.0,1,sleeping_or_churn
16110,2010-07-05 13:04:00,522,1,481.79,2,3,4,9,sleeping,95,0,0,0,84,0.0,2,sleeping_or_churn
16276,2010-04-11 12:02:00,607,1,1057.3600000000001,1,3,5,9,sleeping,12,0,0,0,12,0.0,1,sleeping_or_churn
16556,2010-05-05 14:52:00,583,1,804.76,1,3,5,9,sleeping,49,0,0,0,49,0.0,1,sleeping_or_churn
16830,2010-09-23 12:37:00,442,1,401.20000000000005,2,3,4,9,sleeping,24,0,0,0,24,0.0,1,sleeping_or_churn
16860,2010-06-21 15:51:00,536,1,662.2,2,3,4,9,sleeping,20,0,0,0,20,0.0,1,sleeping_or_churn
17033,2010-12-15 13:21:00,359,1,307.8,3,3,3,9,ordinary,8,0,0,0,8,0.0,1,sleeping_or_churn
17244,2010-11-21 13:53:00,383,1,346.4,3,3,3,9,ordinary,20,0,0,0,20,0.0,1,sleeping_or_churn
17553,2010-04-08 09:44:00,610,1,816.0,1,3,5,9,sleeping,1,0,0,0,1,0.0,1,sleeping_or_churn
17673,2010-08-03 11:32:00,493,1,474.31,2,3,4,9,sleeping,52,0,0,0,48,0.0,1,sleeping_or_churn
17706,2010-01-19 12:13:00,689,1,1537.31,1,3,5,9,sleeping,37,0,0,0,37,0.0,1,sleeping_or_churn
17862,2010-11-11 17:55:00,393,1,577.39,2,3,4,9,sleeping,34,0,0,0,29,0.0,1,sleeping_or_churn
17920,2010-06-06 15:22:00,551,1,741.52,1,3,5,9,sleeping,31,0,0,0,30,0.0,1,sleeping_or_churn
18064,2010-09-19 15:37:00,446,1,388.5,2,3,4,9,sleeping,3,0,0,0,2,0.0,1,sleeping_or_churn
18075,2010-10-13 10:46:00,422,1,579.39,2,3,4,9,sleeping,33,0,0,0,33,0.0,1,sleeping_or_churn
18083,2010-11-07 11:44:00,397,1,470.72999999999996,2,3,4,9,sleeping,42,0,0,0,36,0.0,1,sleeping_or_churn
18084,2010-11-16 08:09:00,388,1,616.25,2,3,4,9,sleeping,2,0,0,0,2,0.0,1,sleeping_or_churn
12360,2010-05-25 09:55:00,563,1,622.04,1,3,4,8,sleeping,34,0,0,0,34,0.0,1,sleeping_or_churn
12373,2010-02-04 12:08:00,673,1,437.90000000000003,1,3,4,8,sleeping,21,0,0,0,21,0.0,1,sleeping_or_churn
12423,2010-12-21 10:54:00,353,1,237.93,3,3,2,8,ordinary,16,0,0,0,16,0.0,1,sleeping_or_churn
12551,2010-12-17 11:23:00,357,1,168.0,3,3,2,8,ordinary,10,0,0,0,10,0.0,1,sleeping_or_churn
12561,2011-02-10 11:39:00,302,1,238.85,3,3,2,8,ordinary,16,0,0,0,16,0.0,1,sleeping_or_churn
12686,2010-12-03 09:51:00,371,1,178.28,3,3,2,8,ordinary,14,0,0,0,7,0.0,1,sleeping_or_churn
12726,2010-12-17 12:56:00,357,1,170.28,3,3,2,8,ordinary,6,0,0,0,6,0.0,1,sleeping_or_churn
12826,2011-01-19 12:52:00,324,1,212.72,3,3,2,8,ordinary,16,0,0,0,16,0.0,1,sleeping_or_churn
12949,2010-02-18 12:36:00,659,1,443.06,1,3,4,8,sleeping,24,0,0,0,24,0.0,1,sleeping_or_churn
12982,2010-04-29 17:11:00,589,1,360.7,1,3,4,8,sleeping,23,0,0,0,23,0.0,1,sleeping_or_churn
13097,2010-01-26 13:40:00,682,1,544.22,1,3,4,8,sleeping,66,0,0,0,61,0.0,1,sleeping_or_churn
13239,2010-07-25 13:34:00,502,1,279.73,2,3,3,8,sleeping,16,0,0,0,16,0.0,1,sleeping_or_churn
13258,2010-11-25 10:54:00,379,1,200.39999999999998,3,3,2,8,ordinary,4,0,0,0,4,0.0,1,sleeping_or_churn
13455,2010-04-25 14:31:00,593,1,483.15000000000003,1,3,4,8,sleeping,32,0,0,0,32,0.0,1,sleeping_or_churn
13510,2010-02-01 11:20:00,676,1,388.88,1,3,4,8,sleeping,26,0,0,0,26,0.0,1,sleeping_or_churn
13534,2010-12-16 15:23:00,358,1,253.5,3,3,2,8,ordinary,9,0,0,0,9,0.0,1,sleeping_or_churn
13733,2010-10-25 12:18:00,410,1,337.93,2,3,3,8,sleeping,19,0,0,0,19,0.0,1,sleeping_or_churn
13799,2010-03-05 16:39:00,644,1,378.3,1,3,4,8,sleeping,5,0,0,0,5,0.0,1,sleeping_or_churn
13871,2009-12-20 13:09:00,719,1,554.0,1,3,4,8,sleeping,31,0,0,0,31,0.0,1,sleeping_or_churn
13999,2010-09-10 14:53:00,455,1,313.45,2,3,3,8,sleeping,12,0,0,0,12,0.0,1,sleeping_or_churn
14024,2010-11-14 10:51:00,390,1,318.04,2,3,3,8,sleeping,18,0,0,0,18,0.0,1,sleeping_or_churn
14025,2010-07-14 11:33:00,513,1,319.14,2,3,3,8,sleeping,7,0,0,0,7,0.0,1,sleeping_or_churn
14047,2010-11-04 10:49:00,400,2,47.68,2,5,1,8,sleeping,4,0,0,0,4,0.0,1,sleeping_or_churn
14129,2010-05-09 14:54:00,579,1,409.91999999999996,1,3,4,8,sleeping,22,0,0,0,22,0.0,1,sleeping_or_churn
14159,2010-12-12 11:17:00,362,1,193.22,3,3,2,8,ordinary,51,0,0,0,50,0.0,1,sleeping_or_churn
14192,2010-11-16 17:44:00,388,1,293.74,2,3,3,8,sleeping,14,0,0,0,14,0.0,1,sleeping_or_churn
14209,2010-09-13 12:05:00,452,1,334.34,2,3,3,8,sleeping,22,0,0,0,22,0.0,1,sleeping_or_churn
14260,2010-06-09 11:23:00,548,1,538.8,1,3,4,8,sleeping,35,0,0,0,35,0.0,1,sleeping_or_churn
14365,2010-11-10 09:52:00,394,1,310.18,2,3,3,8,sleeping,22,0,0,0,22,0.0,1,sleeping_or_churn
14421,2010-07-15 12:30:00,512,1,312.13,2,3,3,8,sleeping,15,0,0,0,15,0.0,1,sleeping_or_churn
14428,2011-01-18 16:39:00,325,1,203.55,3,3,2,8,ordinary,24,0,0,0,24,0.0,1,sleeping_or_churn
14462,2010-10-03 14:13:00,432,1,265.99,2,3,3,8,sleeping,49,0,0,0,48,0.0,1,sleeping_or_churn
14489,2010-09-28 15:26:00,437,1,346.45,2,3,3,8,sleeping,23,0,0,0,23,0.0,1,sleeping_or_churn
14563,2010-04-26 12:51:00,592,1,529.79,1,3,4,8,sleeping,92,0,0,0,83,0.0,2,sleeping_or_churn
14713,2011-01-20 19:16:00,322,1,222.24,3,3,2,8,ordinary,36,0,0,0,35,0.0,1,sleeping_or_churn
14776,2010-11-17 09:53:00,387,1,303.18,2,3,3,8,sleeping,17,0,0,0,17,0.0,1,sleeping_or_churn
14895,2010-11-21 13:51:00,383,1,225.61,3,3,2,8,ordinary,21,0,0,0,20,0.0,1,sleeping_or_churn
14920,2010-05-23 15:25:00,565,1,629.4,1,3,4,8,sleeping,40,0,0,0,40,0.0,1,sleeping_or_churn
15073,2010-10-05 17:33:00,430,1,318.05,2,3,3,8,sleeping,22,0,0,0,22,0.0,1,sleeping_or_churn
15122,2010-05-04 14:12:00,584,1,459.55,1,3,4,8,sleeping,24,0,0,0,24,0.0,1,sleeping_or_churn
15144,2010-11-25 18:49:00,378,1,252.10000000000002,3,3,2,8,ordinary,14,0,0,0,14,0.0,1,sleeping_or_churn
15203,2010-11-14 12:14:00,390,1,344.0,2,3,3,8,sleeping,21,0,0,0,21,0.0,1,sleeping_or_churn
15270,2010-02-03 08:15:00,674,1,501.96000000000004,1,3,4,8,sleeping,6,0,0,0,6,0.0,1,sleeping_or_churn
15358,2010-04-08 09:56:00,610,1,394.65999999999997,1,3,4,8,sleeping,21,0,0,0,21,0.0,1,sleeping_or_churn
15588,2010-01-31 12:19:00,677,1,579.6,1,3,4,8,sleeping,4,0,0,0,4,0.0,1,sleeping_or_churn
15601,2009-12-17 10:17:00,722,1,589.34,1,3,4,8,sleeping,26,0,0,0,26,0.0,1,sleeping_or_churn
15660,2010-11-23 18:11:00,381,1,223.6,3,3,2,8,ordinary,15,0,0,0,15,0.0,1,sleeping_or_churn
15674,2010-07-23 11:57:00,504,1,305.72,2,3,3,8,sleeping,19,0,0,0,19,0.0,1,sleeping_or_churn
15953,2009-12-03 14:00:00,736,1,372.2,1,3,4,8,sleeping,7,0,0,0,7,0.0,1,sleeping_or_churn
16202,2010-06-03 15:48:00,554,2,225.3,1,5,2,8,sleeping,12,0,0,0,12,0.0,1,sleeping_or_churn
16222,2009-12-18 14:31:00,721,1,498.5,1,3,4,8,sleeping,23,0,0,0,23,0.0,1,sleeping_or_churn
16226,2010-10-22 11:19:00,413,1,328.85,2,3,3,8,sleeping,18,0,0,0,18,0.0,1,sleeping_or_churn
16232,2010-08-12 10:04:00,484,1,308.52,2,3,3,8,sleeping,13,0,0,0,13,0.0,1,sleeping_or_churn
16369,2010-09-29 13:47:00,436,1,326.35,2,3,3,8,sleeping,12,0,0,0,12,0.0,1,sleeping_or_churn
16411,2010-10-07 15:09:00,428,1,344.62,2,3,3,8,sleeping,98,0,0,0,97,0.0,2,sleeping_or_churn
16437,2010-11-23 16:59:00,381,1,183.89999999999998,3,3,2,8,ordinary,11,0,0,0,11,0.0,1,sleeping_or_churn
16679,2010-11-10 13:11:00,394,1,346.40999999999997,2,3,3,8,sleeping,9,0,0,0,9,0.0,1,sleeping_or_churn
16705,2010-04-12 16:41:00,606,1,468.06,1,3,4,8,sleeping,12,0,0,0,12,0.0,1,sleeping_or_churn
16946,2010-03-02 10:49:00,647,1,659.34,1,3,4,8,sleeping,37,0,0,0,37,0.0,1,sleeping_or_churn
17043,2010-11-29 15:06:00,375,1,166.53,3,3,2,8,ordinary,8,0,0,0,8,0.0,1,sleeping_or_churn
17047,2010-04-08 14:28:00,610,1,443.28000000000003,1,3,4,8,sleeping,29,0,0,0,29,0.0,1,sleeping_or_churn
17180,2010-09-09 17:46:00,456,1,282.59,2,3,3,8,sleeping,50,0,0,0,50,0.0,1,sleeping_or_churn
17289,2010-09-17 13:47:00,448,1,263.42,2,3,3,8,sleeping,47,0,0,0,41,0.0,1,sleeping_or_churn
17416,2010-09-28 14:11:00,437,1,332.4,2,3,3,8,sleeping,3,0,0,0,3,0.0,1,sleeping_or_churn
17429,2010-11-08 13:28:00,396,1,303.54,2,3,3,8,sleeping,17,0,0,0,17,0.0,1,sleeping_or_churn
17430,2010-12-09 13:05:00,365,1,225.2,3,3,2,8,ordinary,10,0,0,0,5,0.0,1,sleeping_or_churn
17449,2010-03-07 16:12:00,642,1,365.15,1,3,4,8,sleeping,74,0,0,0,65,0.0,1,sleeping_or_churn
17519,2010-06-23 08:43:00,534,1,327.3,2,3,3,8,sleeping,11,0,0,0,11,0.0,1,sleeping_or_churn
17547,2010-02-12 14:34:00,665,1,404.55,1,3,4,8,sleeping,18,0,0,0,18,0.0,1,sleeping_or_churn
17651,2010-07-01 12:17:00,526,1,312.85,2,3,3,8,sleeping,21,0,0,0,21,0.0,1,sleeping_or_churn
17666,2010-06-30 12:03:00,527,1,311.4,2,3,3,8,sleeping,7,0,0,0,7,0.0,1,sleeping_or_churn
17764,2010-11-02 17:12:00,402,1,269.11,2,3,3,8,sleeping,14,0,0,0,14,0.0,1,sleeping_or_churn
17873,2010-07-13 14:39:00,514,1,291.45000000000005,2,3,3,8,sleeping,7,0,0,0,7,0.0,1,sleeping_or_churn
18011,2010-12-01 17:35:00,373,1,205.57999999999998,3,3,2,8,ordinary,56,0,0,0,28,0.0,1,sleeping_or_churn
18049,2010-09-28 14:26:00,437,1,283.97,2,3,3,8,sleeping,33,0,0,0,27,0.0,1,sleeping_or_churn
12410,2011-02-04 10:39:00,308,1,68.0,3,3,1,7,ordinary,4,0,0,0,4,0.0,1,sleeping_or_churn
12476,2010-11-02 11:38:00,402,1,216.0,2,3,2,7,sleeping,1,0,0,0,1,0.0,1,sleeping_or_churn
12576,2010-09-07 13:42:00,458,1,180.87,2,3,2,7,sleeping,13,0,0,0,13,0.0,1,sleeping_or_churn
12600,2011-03-20 15:41:00,264,1,124.08000000000001,3,3,1,7,ordinary,3,0,0,0,3,0.0,1,sleeping_or_churn
12655,2010-10-12 09:17:00,423,1,261.35,2,3,2,7,sleeping,16,0,0,0,16,0.0,1,sleeping_or_churn
12712,2010-11-05 11:49:00,399,1,260.14,2,3,2,7,sleeping,9,0,0,0,9,0.0,1,sleeping_or_churn
12841,2010-11-14 11:45:00,390,1,176.1,2,3,2,7,sleeping,9,0,0,0,9,0.0,1,sleeping_or_churn
12927,2010-11-10 10:02:00,394,1,197.31,2,3,2,7,sleeping,11,0,0,0,11,0.0,1,sleeping_or_churn
12986,2010-06-07 12:21:00,550,1,328.3,1,3,3,7,sleeping,19,0,0,0,19,0.0,1,sleeping_or_churn
12987,2010-01-20 09:57:00,688,1,282.33,1,3,3,7,sleeping,16,0,0,0,16,0.0,1,sleeping_or_churn
13026,2009-12-13 11:34:00,726,1,335.98,1,3,3,7,sleeping,23,0,0,0,23,0.0,1,sleeping_or_churn
13049,2010-11-03 15:39:00,401,1,247.56,2,3,2,7,sleeping,8,0,0,0,8,0.0,1,sleeping_or_churn
13171,2011-02-13 14:16:00,299,1,140.35,3,3,1,7,ordinary,23,0,0,0,23,0.0,1,sleeping_or_churn
13225,2010-02-15 11:50:00,662,1,339.84000000000003,1,3,3,7,sleeping,4,0,0,0,4,0.0,1,sleeping_or_churn
13300,2010-05-14 15:56:00,574,1,314.98,1,3,3,7,sleeping,17,0,0,0,17,0.0,1,sleeping_or_churn
13313,2010-06-07 12:31:00,550,1,305.53,1,3,3,7,sleeping,20,0,0,0,20,0.0,1,sleeping_or_churn
13427,2010-08-19 11:45:00,477,1,176.3,2,3,2,7,sleeping,7,0,0,0,7,0.0,1,sleeping_or_churn
13506,2010-10-20 13:25:00,415,1,230.49,2,3,2,7,sleeping,18,0,0,0,18,0.0,1,sleeping_or_churn
13515,2010-09-16 15:07:00,449,1,186.60000000000002,2,3,2,7,sleeping,10,0,0,0,10,0.0,1,sleeping_or_churn
13573,2011-03-31 14:47:00,253,1,31.770000000000003,3,3,1,7,ordinary,3,0,0,0,3,0.0,1,sleeping_or_churn
13589,2009-12-06 10:26:00,733,1,269.15,1,3,3,7,sleeping,15,0,0,0,15,0.0,1,sleeping_or_churn
13625,2010-04-22 10:50:00,596,1,301.26,1,3,3,7,sleeping,21,0,0,0,21,0.0,1,sleeping_or_churn
13628,2010-02-01 14:44:00,676,1,310.14,1,3,3,7,sleeping,16,0,0,0,16,0.0,1,sleeping_or_churn
13760,2011-03-28 12:52:00,256,1,135.09,3,3,1,7,ordinary,28,0,0,0,28,0.0,1,sleeping_or_churn
13874,2010-07-20 09:52:00,507,1,168.5,2,3,2,7,sleeping,6,0,0,0,6,0.0,1,sleeping_or_churn
13936,2010-11-22 10:34:00,382,1,154.9,3,3,1,7,ordinary,8,0,0,0,8,0.0,1,sleeping_or_churn
13984,2010-11-08 13:16:00,396,1,168.08,2,3,2,7,sleeping,14,0,0,0,14,0.0,1,sleeping_or_churn
14217,2010-10-18 10:29:00,417,1,226.89999999999998,2,3,2,7,sleeping,17,0,0,0,17,0.0,1,sleeping_or_churn
14327,2010-03-19 14:47:00,630,1,308.96,1,3,3,7,sleeping,19,0,0,0,19,0.0,1,sleeping_or_churn
14484,2010-11-03 13:50:00,401,1,220.38,2,3,2,7,sleeping,14,0,0,0,14,0.0,1,sleeping_or_churn
14543,2009-12-17 12:04:00,722,1,299.65,1,3,3,7,sleeping,6,0,0,0,6,0.0,1,sleeping_or_churn
14663,2010-10-05 13:12:00,430,1,254.13,2,3,2,7,sleeping,25,0,0,0,22,0.0,1,sleeping_or_churn
14693,2010-09-12 13:44:00,453,1,239.5,2,3,2,7,sleeping,15,0,0,0,15,0.0,1,sleeping_or_churn
14790,2011-03-31 11:49:00,253,1,152.16,3,3,1,7,ordinary,10,0,0,0,10,0.0,1,sleeping_or_churn
14805,2010-07-11 12:59:00,516,1,170.85999999999999,2,3,2,7,sleeping,29,0,0,0,26,0.0,1,sleeping_or_churn
14989,2010-02-16 10:40:00,661,1,342.4,1,3,3,7,sleeping,18,0,0,0,18,0.0,1,sleeping_or_churn
15039,2010-05-04 10:57:00,584,1,303.85,1,3,3,7,sleeping,12,0,0,0,12,0.0,1,sleeping_or_churn
15173,2010-10-18 12:01:00,417,1,255.0,2,3,2,7,sleeping,16,0,0,0,16,0.0,1,sleeping_or_churn
15235,2011-01-21 14:39:00,322,1,91.8,3,3,1,7,ordinary,9,0,0,0,9,0.0,1,sleeping_or_churn
15301,2010-11-26 14:54:00,378,1,150.8,3,3,1,7,ordinary,8,0,0,0,8,0.0,1,sleeping_or_churn
15303,2010-05-23 12:14:00,565,1,347.96,1,3,3,7,sleeping,21,0,0,0,21,0.0,1,sleeping_or_churn
15421,2010-05-25 15:23:00,563,1,290.62,1,3,3,7,sleeping,15,0,0,0,15,0.0,1,sleeping_or_churn
15529,2010-12-10 13:44:00,364,1,25.799999999999997,3,3,1,7,ordinary,2,0,0,0,2,0.0,1,sleeping_or_churn
15547,2011-02-27 13:52:00,285,1,14.95,3,3,1,7,ordinary,1,0,0,0,1,0.0,1,sleeping_or_churn
15633,2010-05-11 09:40:00,577,1,319.45,1,3,3,7,sleeping,11,0,0,0,11,0.0,1,sleeping_or_churn
15689,2010-04-01 09:53:00,617,1,266.93,1,3,3,7,sleeping,15,0,0,0,15,0.0,1,sleeping_or_churn
15751,2009-12-13 12:31:00,726,1,272.4,1,3,3,7,sleeping,20,0,0,0,20,0.0,1,sleeping_or_churn
15755,2009-12-04 08:24:00,735,1,308.75,1,3,3,7,sleeping,18,0,0,0,18,0.0,1,sleeping_or_churn
15791,2010-03-08 09:41:00,641,1,307.33,1,3,3,7,sleeping,16,0,0,0,16,0.0,1,sleeping_or_churn
15841,2009-12-20 10:13:00,719,1,313.83000000000004,1,3,3,7,sleeping,5,0,0,0,5,0.0,1,sleeping_or_churn
15881,2010-12-10 13:32:00,364,1,114.45000000000002,3,3,1,7,ordinary,3,0,0,0,3,0.0,1,sleeping_or_churn
15901,2010-06-14 12:39:00,543,1,203.69,2,3,2,7,sleeping,36,0,0,0,32,0.0,1,sleeping_or_churn
16010,2010-10-31 11:01:00,404,1,259.81,2,3,2,7,sleeping,43,0,0,0,39,0.0,1,sleeping_or_churn
16011,2011-02-22 15:59:00,290,1,116.09,3,3,1,7,ordinary,11,0,0,0,11,0.0,1,sleeping_or_churn
16019,2011-01-28 13:18:00,315,1,100.8,3,3,1,7,ordinary,2,0,0,0,2,0.0,1,sleeping_or_churn
16043,2011-04-07 11:47:00,246,1,144.10000000000002,3,3,1,7,ordinary,4,0,0,0,4,0.0,1,sleeping_or_churn
16121,2010-11-14 11:41:00,390,1,164.87,2,3,2,7,sleeping,49,0,0,0,49,0.0,1,sleeping_or_churn
16135,2010-05-05 09:35:00,583,1,301.9,1,3,3,7,sleeping,18,0,0,0,18,0.0,1,sleeping_or_churn
16168,2011-01-24 14:39:00,319,1,127.70000000000002,3,3,1,7,ordinary,5,0,0,0,5,0.0,1,sleeping_or_churn
16321,2011-02-07 15:01:00,305,1,67.95,3,3,1,7,ordinary,2,0,0,0,2,0.0,1,sleeping_or_churn
16415,2010-05-05 11:51:00,583,1,320.44,1,3,3,7,sleeping,63,0,0,0,51,0.0,1,sleeping_or_churn
16458,2010-07-05 12:34:00,522,1,182.63,2,3,2,7,sleeping,13,0,0,0,13,0.0,1,sleeping_or_churn
16466,2010-10-10 13:46:00,425,1,161.49,2,3,2,7,sleeping,27,0,0,0,26,0.0,1,sleeping_or_churn
16471,2010-02-25 10:07:00,652,1,323.38,1,3,3,7,sleeping,16,0,0,0,16,0.0,1,sleeping_or_churn
16540,2010-10-21 17:22:00,414,1,226.70000000000002,2,3,2,7,sleeping,37,0,0,0,25,0.0,1,sleeping_or_churn
16565,2010-06-02 12:47:00,555,1,315.0,1,3,3,7,sleeping,5,0,0,0,5,0.0,1,sleeping_or_churn
16592,2010-06-30 12:53:00,527,1,185.0,2,3,2,7,sleeping,11,0,0,0,11,0.0,1,sleeping_or_churn
16661,2009-12-17 15:39:00,722,1,282.3,1,3,3,7,sleeping,2,0,0,0,2,0.0,1,sleeping_or_churn
16686,2010-09-12 11:03:00,453,1,204.79,2,3,2,7,sleeping,64,0,0,0,56,0.0,1,sleeping_or_churn
16733,2010-06-28 10:12:00,529,1,259.68,2,3,2,7,sleeping,12,0,0,0,12,0.0,1,sleeping_or_churn
16742,2010-05-25 09:45:00,563,1,340.32,1,3,3,7,sleeping,5,0,0,0,4,0.0,1,sleeping_or_churn
16746,2009-12-18 15:03:00,721,1,340.5,1,3,3,7,sleeping,6,0,0,0,6,0.0,1,sleeping_or_churn
16807,2010-03-26 14:38:00,623,1,274.05,1,3,3,7,sleeping,23,0,0,0,23,0.0,1,sleeping_or_churn
16827,2010-09-27 14:03:00,438,1,162.72,2,3,2,7,sleeping,1,0,0,0,1,0.0,1,sleeping_or_churn
16883,2010-06-13 10:35:00,544,1,164.54999999999998,2,3,2,7,sleeping,18,0,0,0,17,0.0,1,sleeping_or_churn
16887,2010-11-04 11:29:00,400,1,246.01999999999998,2,3,2,7,sleeping,31,0,0,0,31,0.0,1,sleeping_or_churn
16928,2011-02-11 11:57:00,301,1,112.5,3,3,1,7,ordinary,4,0,0,0,4,0.0,1,sleeping_or_churn
16955,2010-12-06 10:38:00,368,1,66.0,3,3,1,7,ordinary,2,0,0,0,1,0.0,1,sleeping_or_churn
17021,2010-09-23 20:01:00,441,1,168.15,2,3,2,7,sleeping,2,0,0,0,2,0.0,1,sleeping_or_churn
17091,2009-12-16 15:45:00,723,1,276.5,1,3,3,7,sleeping,12,0,0,0,12,0.0,1,sleeping_or_churn
17172,2009-12-13 11:46:00,726,1,336.82,1,3,3,7,sleeping,14,0,0,0,14,0.0,1,sleeping_or_churn
17191,2010-01-29 13:53:00,679,1,276.07,1,3,3,7,sleeping,32,0,0,0,29,0.0,1,sleeping_or_churn
17275,2010-11-21 13:26:00,383,1,114.52,3,3,1,7,ordinary,24,0,0,0,23,0.0,1,sleeping_or_churn
17338,2010-03-10 16:09:00,639,1,272.16,1,3,3,7,sleeping,20,0,0,0,18,0.0,1,sleeping_or_churn
17572,2010-12-01 12:51:00,373,1,141.60000000000002,3,3,1,7,ordinary,8,0,0,0,4,0.0,1,sleeping_or_churn
17603,2009-12-10 09:44:00,729,1,289.85,1,3,3,7,sleeping,14,0,0,0,14,0.0,1,sleeping_or_churn
17639,2011-03-08 15:22:00,276,1,108.5,3,3,1,7,ordinary,7,0,0,0,7,0.0,1,sleeping_or_churn
17654,2011-03-07 13:17:00,277,1,117.55,3,3,1,7,ordinary,22,0,0,0,22,0.0,1,sleeping_or_churn
17685,2010-05-26 11:31:00,562,1,358.65999999999997,1,3,3,7,sleeping,9,0,0,0,9,0.0,1,sleeping_or_churn
17714,2011-01-23 10:32:00,320,1,153.0,3,3,1,7,ordinary,10,0,0,0,10,0.0,1,sleeping_or_churn
17754,2009-12-11 15:52:00,728,1,285.48,1,3,3,7,sleeping,20,0,0,0,19,0.0,1,sleeping_or_churn
17799,2010-04-15 17:06:00,603,1,356.93,1,3,3,7,sleeping,57,0,0,0,47,0.0,1,sleeping_or_churn
17928,2011-04-07 18:03:00,246,1,78.25999999999999,3,3,1,7,ordinary,17,0,0,0,17,0.0,1,sleeping_or_churn
17981,2010-10-25 10:40:00,410,1,239.12,2,3,2,7,sleeping,17,0,0,0,17,0.0,1,sleeping_or_churn
18007,2010-11-12 11:08:00,392,1,220.32,2,3,2,7,sleeping,51,0,0,0,46,0.0,1,sleeping_or_churn
18218,2010-02-17 15:11:00,660,1,301.91999999999996,1,3,3,7,sleeping,16,0,0,0,16,0.0,1,sleeping_or_churn
18258,2010-08-05 13:42:00,491,1,227.16000000000003,2,3,2,7,sleeping,5,0,0,0,5,0.0,1,sleeping_or_churn
12376,2010-11-15 12:15:00,389,1,70.6,2,3,1,6,sleeping,2,0,0,0,2,0.0,1,sleeping_or_churn
12677,2010-02-11 13:55:00,666,1,190.7,1,3,2,6,sleeping,9,0,0,0,9,0.0,1,sleeping_or_churn
12810,2010-02-01 09:52:00,676,1,159.66,1,3,2,6,sleeping,10,0,0,0,10,0.0,1,sleeping_or_churn
