customer_id,last_order_time,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_score,segment_name,cart,purchase,view,favorite,unique_product_count,conversion_rate,cluster_id,cluster_name
1080566,,0.0,0.0,0.0,,,,0.0,,0,0,27,0,9,0.0,0,sleeping_or_churn
1080579,,0.0,0.0,0.0,,,,0.0,,4,0,16,0,17,0.0,0,sleeping_or_churn
1081664,,0.0,0.0,0.0,,,,0.0,,0,0,59,0,31,0.0,0,sleeping_or_churn
1082044,,0.0,0.0,0.0,,,,0.0,,0,0,33,0,1,0.0,0,sleeping_or_churn
1083118,,0.0,0.0,0.0,,,,0.0,,3,0,47,0,34,0.0,0,sleeping_or_churn
108346,,0.0,0.0,0.0,,,,0.0,,0,0,24,0,10,0.0,0,sleeping_or_churn
1083704,,0.0,0.0,0.0,,,,0.0,,0,0,41,0,1,0.0,0,sleeping_or_churn
1086719,,0.0,0.0,0.0,,,,0.0,,0,0,96,0,4,0.0,0,sleeping_or_churn
1089235,,0.0,0.0,0.0,,,,0.0,,0,0,33,0,1,0.0,0,sleeping_or_churn
1090460,,0.0,0.0,0.0,,,,0.0,,0,0,47,0,4,0.0,0,sleeping_or_churn
1092248,,0.0,0.0,0.0,,,,0.0,,0,0,37,0,3,0.0,0,sleeping_or_churn
1092949,,0.0,0.0,0.0,,,,0.0,,1,0,26,0,23,0.0,0,sleeping_or_churn
1094964,,0.0,0.0,0.0,,,,0.0,,0,0,127,0,121,0.0,0,sleeping_or_churn
1096666,,0.0,0.0,0.0,,,,0.0,,7,0,19,0,19,0.0,0,sleeping_or_churn
1098410,,0.0,0.0,0.0,,,,0.0,,1,0,26,0,22,0.0,0,sleeping_or_churn
1098890,,0.0,0.0,0.0,,,,0.0,,0,0,61,0,1,0.0,0,sleeping_or_churn
1099927,,0.0,0.0,0.0,,,,0.0,,0,0,44,0,37,0.0,0,sleeping_or_churn
1102098,,0.0,0.0,0.0,,,,0.0,,0,0,35,0,31,0.0,0,sleeping_or_churn
1102205,,0.0,0.0,0.0,,,,0.0,,0,0,33,0,3,0.0,0,sleeping_or_churn
1103454,,0.0,0.0,0.0,,,,0.0,,0,0,20,0,20,0.0,0,sleeping_or_churn
1105004,,0.0,0.0,0.0,,,,0.0,,1,0,33,0,19,0.0,0,sleeping_or_churn
1105097,,0.0,0.0,0.0,,,,0.0,,0,0,50,0,1,0.0,0,sleeping_or_churn
110597,,0.0,0.0,0.0,,,,0.0,,17,0,16,0,15,0.0,0,sleeping_or_churn
1106810,,0.0,0.0,0.0,,,,0.0,,0,0,37,0,27,0.0,0,sleeping_or_churn
1108251,,0.0,0.0,0.0,,,,0.0,,0,0,36,0,22,0.0,0,sleeping_or_churn
1108396,,0.0,0.0,0.0,,,,0.0,,1,0,52,0,18,0.0,0,sleeping_or_churn
1109373,,0.0,0.0,0.0,,,,0.0,,0,0,29,0,20,0.0,0,sleeping_or_churn
1109474,,0.0,0.0,0.0,,,,0.0,,3,0,221,0,162,0.0,0,sleeping_or_churn
1113427,,0.0,0.0,0.0,,,,0.0,,1,0,27,0,19,0.0,0,sleeping_or_churn
1114419,,0.0,0.0,0.0,,,,0.0,,0,0,33,0,14,0.0,0,sleeping_or_churn
1115208,,0.0,0.0,0.0,,,,0.0,,0,0,23,0,17,0.0,0,sleeping_or_churn
1118731,,0.0,0.0,0.0,,,,0.0,,0,0,52,0,4,0.0,0,sleeping_or_churn
1119357,,0.0,0.0,0.0,,,,0.0,,0,0,20,0,12,0.0,0,sleeping_or_churn
1119917,,0.0,0.0,0.0,,,,0.0,,0,0,199,0,166,0.0,0,sleeping_or_churn
1120970,,0.0,0.0,0.0,,,,0.0,,0,0,20,0,11,0.0,0,sleeping_or_churn
1121108,,0.0,0.0,0.0,,,,0.0,,1,0,29,0,12,0.0,0,sleeping_or_churn
1122038,,0.0,0.0,0.0,,,,0.0,,2,0,131,0,91,0.0,0,sleeping_or_churn
1122231,,0.0,0.0,0.0,,,,0.0,,4,0,27,0,16,0.0,0,sleeping_or_churn
1127065,,0.0,0.0,0.0,,,,0.0,,4,0,13,0,12,0.0,0,sleeping_or_churn
1127595,,0.0,0.0,0.0,,,,0.0,,6,0,57,0,26,0.0,0,sleeping_or_churn
1128663,,0.0,0.0,0.0,,,,0.0,,0,0,43,0,2,0.0,0,sleeping_or_churn
1128692,,0.0,0.0,0.0,,,,0.0,,0,0,26,0,1,0.0,0,sleeping_or_churn
1133219,,0.0,0.0,0.0,,,,0.0,,12,0,32,0,27,0.0,0,sleeping_or_churn
1137090,,0.0,0.0,0.0,,,,0.0,,9,0,62,0,58,0.0,0,sleeping_or_churn
1138391,,0.0,0.0,0.0,,,,0.0,,0,0,249,0,195,0.0,0,sleeping_or_churn
1139337,,0.0,0.0,0.0,,,,0.0,,0,0,25,0,22,0.0,0,sleeping_or_churn
1139675,,0.0,0.0,0.0,,,,0.0,,0,0,31,0,8,0.0,0,sleeping_or_churn
1141573,,0.0,0.0,0.0,,,,0.0,,0,0,17,0,16,0.0,0,sleeping_or_churn
1142191,,0.0,0.0,0.0,,,,0.0,,1,0,48,0,16,0.0,0,sleeping_or_churn
114362,,0.0,0.0,0.0,,,,0.0,,0,0,37,0,27,0.0,0,sleeping_or_churn
1144130,,0.0,0.0,0.0,,,,0.0,,0,0,45,0,43,0.0,0,sleeping_or_churn
1145249,,0.0,0.0,0.0,,,,0.0,,4,0,45,0,33,0.0,0,sleeping_or_churn
1147894,,0.0,0.0,0.0,,,,0.0,,0,0,21,0,17,0.0,0,sleeping_or_churn
1148753,,0.0,0.0,0.0,,,,0.0,,0,0,20,0,5,0.0,0,sleeping_or_churn
1150962,,0.0,0.0,0.0,,,,0.0,,0,0,26,0,18,0.0,0,sleeping_or_churn
1152169,,0.0,0.0,0.0,,,,0.0,,1,0,35,0,34,0.0,0,sleeping_or_churn
1152635,,0.0,0.0,0.0,,,,0.0,,0,0,26,0,24,0.0,0,sleeping_or_churn
1157071,,0.0,0.0,0.0,,,,0.0,,0,0,89,0,5,0.0,0,sleeping_or_churn
1159544,,0.0,0.0,0.0,,,,0.0,,2,0,14,0,14,0.0,0,sleeping_or_churn
1161507,,0.0,0.0,0.0,,,,0.0,,0,0,28,0,18,0.0,0,sleeping_or_churn
116169,,0.0,0.0,0.0,,,,0.0,,5,0,18,0,19,0.0,0,sleeping_or_churn
1162639,,0.0,0.0,0.0,,,,0.0,,0,0,61,0,28,0.0,0,sleeping_or_churn
1163384,,0.0,0.0,0.0,,,,0.0,,0,0,26,0,23,0.0,0,sleeping_or_churn
1163816,,0.0,0.0,0.0,,,,0.0,,0,0,37,0,36,0.0,0,sleeping_or_churn
1171984,,0.0,0.0,0.0,,,,0.0,,1,0,26,0,17,0.0,0,sleeping_or_churn
1172121,,0.0,0.0,0.0,,,,0.0,,4,0,60,0,28,0.0,0,sleeping_or_churn
1172198,,0.0,0.0,0.0,,,,0.0,,0,0,91,0,5,0.0,0,sleeping_or_churn
1178290,,0.0,0.0,0.0,,,,0.0,,1,0,24,0,9,0.0,0,sleeping_or_churn
1178626,,0.0,0.0,0.0,,,,0.0,,0,0,40,0,1,0.0,0,sleeping_or_churn
1181175,,0.0,0.0,0.0,,,,0.0,,0,0,29,0,22,0.0,0,sleeping_or_churn
1181200,,0.0,0.0,0.0,,,,0.0,,0,0,22,0,12,0.0,0,sleeping_or_churn
1185399,,0.0,0.0,0.0,,,,0.0,,0,0,39,0,28,0.0,0,sleeping_or_churn
1186695,,0.0,0.0,0.0,,,,0.0,,0,0,25,0,18,0.0,0,sleeping_or_churn
1191613,,0.0,0.0,0.0,,,,0.0,,0,0,37,0,26,0.0,0,sleeping_or_churn
1192115,,0.0,0.0,0.0,,,,0.0,,0,0,21,0,14,0.0,0,sleeping_or_churn
1193756,,0.0,0.0,0.0,,,,0.0,,0,0,30,0,29,0.0,0,sleeping_or_churn
1195980,,0.0,0.0,0.0,,,,0.0,,1,0,51,0,27,0.0,0,sleeping_or_churn
1199576,,0.0,0.0,0.0,,,,0.0,,0,0,45,0,14,0.0,0,sleeping_or_churn
1200349,,0.0,0.0,0.0,,,,0.0,,1,0,21,0,17,0.0,0,sleeping_or_churn
1202758,,0.0,0.0,0.0,,,,0.0,,0,0,24,0,19,0.0,0,sleeping_or_churn
1202783,,0.0,0.0,0.0,,,,0.0,,0,0,154,0,149,0.0,0,sleeping_or_churn
1203357,,0.0,0.0,0.0,,,,0.0,,0,0,39,0,38,0.0,0,sleeping_or_churn
1204332,,0.0,0.0,0.0,,,,0.0,,0,0,41,0,17,0.0,0,sleeping_or_churn
1209313,,0.0,0.0,0.0,,,,0.0,,2,0,54,0,24,0.0,0,sleeping_or_churn
1210904,,0.0,0.0,0.0,,,,0.0,,0,0,42,0,23,0.0,0,sleeping_or_churn
1213423,,0.0,0.0,0.0,,,,0.0,,9,0,28,0,23,0.0,0,sleeping_or_churn
121441,,0.0,0.0,0.0,,,,0.0,,12,0,32,0,34,0.0,0,sleeping_or_churn
1216141,,0.0,0.0,0.0,,,,0.0,,0,0,28,0,26,0.0,0,sleeping_or_churn
1216818,,0.0,0.0,0.0,,,,0.0,,0,0,37,0,25,0.0,0,sleeping_or_churn
1216885,,0.0,0.0,0.0,,,,0.0,,0,0,28,0,2,0.0,0,sleeping_or_churn
1218886,,0.0,0.0,0.0,,,,0.0,,7,0,26,0,23,0.0,0,sleeping_or_churn
121914,,0.0,0.0,0.0,,,,0.0,,3,0,42,0,38,0.0,0,sleeping_or_churn
1219361,,0.0,0.0,0.0,,,,0.0,,1,0,20,0,7,0.0,0,sleeping_or_churn
121975,,0.0,0.0,0.0,,,,0.0,,0,0,30,0,9,0.0,0,sleeping_or_churn
1222911,,0.0,0.0,0.0,,,,0.0,,0,0,52,0,51,0.0,0,sleeping_or_churn
12232,,0.0,0.0,0.0,,,,0.0,,0,0,26,0,25,0.0,0,sleeping_or_churn
1224022,,0.0,0.0,0.0,,,,0.0,,0,0,44,0,37,0.0,0,sleeping_or_churn
1227377,,0.0,0.0,0.0,,,,0.0,,0,0,87,0,81,0.0,0,sleeping_or_churn
1229828,,0.0,0.0,0.0,,,,0.0,,0,0,41,0,41,0.0,0,sleeping_or_churn
1229972,,0.0,0.0,0.0,,,,0.0,,0,0,30,0,1,0.0,0,sleeping_or_churn
1231368,,0.0,0.0,0.0,,,,0.0,,0,0,30,0,26,0.0,0,sleeping_or_churn
1236028,,0.0,0.0,0.0,,,,0.0,,0,0,104,0,84,0.0,0,sleeping_or_churn
1237218,,0.0,0.0,0.0,,,,0.0,,0,0,41,0,33,0.0,0,sleeping_or_churn
1239170,,0.0,0.0,0.0,,,,0.0,,0,0,25,0,21,0.0,0,sleeping_or_churn
1240838,,0.0,0.0,0.0,,,,0.0,,8,0,75,0,60,0.0,0,sleeping_or_churn
1248077,,0.0,0.0,0.0,,,,0.0,,0,0,39,0,7,0.0,0,sleeping_or_churn
1248854,,0.0,0.0,0.0,,,,0.0,,0,0,69,0,24,0.0,0,sleeping_or_churn
1250902,,0.0,0.0,0.0,,,,0.0,,0,0,22,0,14,0.0,0,sleeping_or_churn
1251600,,0.0,0.0,0.0,,,,0.0,,0,0,26,0,22,0.0,0,sleeping_or_churn
1254768,,0.0,0.0,0.0,,,,0.0,,0,0,27,0,13,0.0,0,sleeping_or_churn
1255217,,0.0,0.0,0.0,,,,0.0,,0,0,74,0,61,0.0,0,sleeping_or_churn
1256893,,0.0,0.0,0.0,,,,0.0,,0,0,26,0,17,0.0,0,sleeping_or_churn
1257422,,0.0,0.0,0.0,,,,0.0,,0,0,23,0,23,0.0,0,sleeping_or_churn
1257461,,0.0,0.0,0.0,,,,0.0,,0,0,25,0,14,0.0,0,sleeping_or_churn
12579,,0.0,0.0,0.0,,,,0.0,,15,0,47,0,49,0.0,0,sleeping_or_churn
1261067,,0.0,0.0,0.0,,,,0.0,,6,0,23,0,14,0.0,0,sleeping_or_churn
126139,,0.0,0.0,0.0,,,,0.0,,1,0,29,0,25,0.0,0,sleeping_or_churn
1262661,,0.0,0.0,0.0,,,,0.0,,0,0,29,0,25,0.0,0,sleeping_or_churn
1263603,,0.0,0.0,0.0,,,,0.0,,1,0,19,0,8,0.0,0,sleeping_or_churn
126404,,0.0,0.0,0.0,,,,0.0,,1,0,23,0,15,0.0,0,sleeping_or_churn
126422,,0.0,0.0,0.0,,,,0.0,,2,0,32,0,31,0.0,0,sleeping_or_churn
1266239,,0.0,0.0,0.0,,,,0.0,,3,0,21,0,15,0.0,0,sleeping_or_churn
1272794,,0.0,0.0,0.0,,,,0.0,,0,0,92,0,1,0.0,0,sleeping_or_churn
127311,,0.0,0.0,0.0,,,,0.0,,0,0,29,0,22,0.0,0,sleeping_or_churn
1273306,,0.0,0.0,0.0,,,,0.0,,2,0,54,0,45,0.0,0,sleeping_or_churn
1279815,,0.0,0.0,0.0,,,,0.0,,5,0,20,0,18,0.0,0,sleeping_or_churn
1286843,,0.0,0.0,0.0,,,,0.0,,1,0,30,0,10,0.0,0,sleeping_or_churn
1287771,,0.0,0.0,0.0,,,,0.0,,0,0,33,0,19,0.0,0,sleeping_or_churn
1289040,,0.0,0.0,0.0,,,,0.0,,0,0,26,0,15,0.0,0,sleeping_or_churn
1289927,,0.0,0.0,0.0,,,,0.0,,4,0,21,0,19,0.0,0,sleeping_or_churn
1293381,,0.0,0.0,0.0,,,,0.0,,0,0,20,0,5,0.0,0,sleeping_or_churn
1296963,,0.0,0.0,0.0,,,,0.0,,0,0,47,0,46,0.0,0,sleeping_or_churn
1297479,,0.0,0.0,0.0,,,,0.0,,0,0,81,0,6,0.0,0,sleeping_or_churn
1298909,,0.0,0.0,0.0,,,,0.0,,0,0,36,0,9,0.0,0,sleeping_or_churn
1300656,,0.0,0.0,0.0,,,,0.0,,0,0,34,0,33,0.0,0,sleeping_or_churn
1306828,,0.0,0.0,0.0,,,,0.0,,0,0,31,0,22,0.0,0,sleeping_or_churn
1307953,,0.0,0.0,0.0,,,,0.0,,8,0,18,0,17,0.0,0,sleeping_or_churn
130999,,0.0,0.0,0.0,,,,0.0,,0,0,93,0,83,0.0,0,sleeping_or_churn
1310419,,0.0,0.0,0.0,,,,0.0,,6,0,27,0,27,0.0,0,sleeping_or_churn
1310923,,0.0,0.0,0.0,,,,0.0,,0,0,49,0,7,0.0,0,sleeping_or_churn
1312122,,0.0,0.0,0.0,,,,0.0,,0,0,28,0,5,0.0,0,sleeping_or_churn
1314255,,0.0,0.0,0.0,,,,0.0,,0,0,29,0,26,0.0,0,sleeping_or_churn
1314401,,0.0,0.0,0.0,,,,0.0,,1,0,20,0,6,0.0,0,sleeping_or_churn
1314531,,0.0,0.0,0.0,,,,0.0,,0,0,39,0,39,0.0,0,sleeping_or_churn
1317249,,0.0,0.0,0.0,,,,0.0,,0,0,103,0,95,0.0,0,sleeping_or_churn
1318103,,0.0,0.0,0.0,,,,0.0,,12,0,31,0,30,0.0,0,sleeping_or_churn
1319406,,0.0,0.0,0.0,,,,0.0,,0,0,22,0,22,0.0,0,sleeping_or_churn
132066,,0.0,0.0,0.0,,,,0.0,,11,0,77,0,50,0.0,0,sleeping_or_churn
1322350,,0.0,0.0,0.0,,,,0.0,,0,0,41,0,1,0.0,0,sleeping_or_churn
1323386,,0.0,0.0,0.0,,,,0.0,,0,0,50,0,44,0.0,0,sleeping_or_churn
1323752,,0.0,0.0,0.0,,,,0.0,,3,0,18,0,14,0.0,0,sleeping_or_churn
1324043,,0.0,0.0,0.0,,,,0.0,,0,0,24,0,24,0.0,0,sleeping_or_churn
132676,,0.0,0.0,0.0,,,,0.0,,14,0,28,0,16,0.0,0,sleeping_or_churn
1326989,,0.0,0.0,0.0,,,,0.0,,0,0,25,0,25,0.0,0,sleeping_or_churn
1327144,,0.0,0.0,0.0,,,,0.0,,0,0,343,0,277,0.0,0,sleeping_or_churn
1328192,,0.0,0.0,0.0,,,,0.0,,0,0,30,0,19,0.0,0,sleeping_or_churn
1332095,,0.0,0.0,0.0,,,,0.0,,0,0,120,0,9,0.0,0,sleeping_or_churn
1335508,,0.0,0.0,0.0,,,,0.0,,1,0,32,0,19,0.0,0,sleeping_or_churn
1336659,,0.0,0.0,0.0,,,,0.0,,0,0,27,0,27,0.0,0,sleeping_or_churn
1343677,,0.0,0.0,0.0,,,,0.0,,1,0,49,0,48,0.0,0,sleeping_or_churn
1347099,,0.0,0.0,0.0,,,,0.0,,0,0,60,0,51,0.0,0,sleeping_or_churn
1348163,,0.0,0.0,0.0,,,,0.0,,0,0,124,0,30,0.0,0,sleeping_or_churn
1349746,,0.0,0.0,0.0,,,,0.0,,2,0,23,0,19,0.0,0,sleeping_or_churn
1354736,,0.0,0.0,0.0,,,,0.0,,0,0,27,0,20,0.0,0,sleeping_or_churn
1355799,,0.0,0.0,0.0,,,,0.0,,5,0,20,0,13,0.0,0,sleeping_or_churn
1356634,,0.0,0.0,0.0,,,,0.0,,0,0,22,0,19,0.0,0,sleeping_or_churn
1356918,,0.0,0.0,0.0,,,,0.0,,0,0,28,0,5,0.0,0,sleeping_or_churn
1357576,,0.0,0.0,0.0,,,,0.0,,0,0,231,0,212,0.0,0,sleeping_or_churn
1358298,,0.0,0.0,0.0,,,,0.0,,0,0,21,0,21,0.0,0,sleeping_or_churn
1359187,,0.0,0.0,0.0,,,,0.0,,0,0,54,0,1,0.0,0,sleeping_or_churn
1360073,,0.0,0.0,0.0,,,,0.0,,0,0,42,0,35,0.0,0,sleeping_or_churn
1361818,,0.0,0.0,0.0,,,,0.0,,9,0,12,0,16,0.0,0,sleeping_or_churn
1364162,,0.0,0.0,0.0,,,,0.0,,0,0,31,0,15,0.0,0,sleeping_or_churn
1364455,,0.0,0.0,0.0,,,,0.0,,5,0,18,0,21,0.0,0,sleeping_or_churn
1370935,,0.0,0.0,0.0,,,,0.0,,1,0,24,0,19,0.0,0,sleeping_or_churn
1377305,,0.0,0.0,0.0,,,,0.0,,0,0,24,0,15,0.0,0,sleeping_or_churn
1379848,,0.0,0.0,0.0,,,,0.0,,1,0,35,0,28,0.0,0,sleeping_or_churn
1380247,,0.0,0.0,0.0,,,,0.0,,1,0,41,0,21,0.0,0,sleeping_or_churn
1380669,,0.0,0.0,0.0,,,,0.0,,5,0,58,0,34,0.0,0,sleeping_or_churn
1381934,,0.0,0.0,0.0,,,,0.0,,0,0,23,0,11,0.0,0,sleeping_or_churn
1383723,,0.0,0.0,0.0,,,,0.0,,0,0,23,0,3,0.0,0,sleeping_or_churn
1384823,,0.0,0.0,0.0,,,,0.0,,0,0,45,0,24,0.0,0,sleeping_or_churn
1385214,,0.0,0.0,0.0,,,,0.0,,0,0,21,0,21,0.0,0,sleeping_or_churn
138604,,0.0,0.0,0.0,,,,0.0,,0,0,29,0,24,0.0,0,sleeping_or_churn
1386940,,0.0,0.0,0.0,,,,0.0,,0,0,59,0,43,0.0,0,sleeping_or_churn
1388617,,0.0,0.0,0.0,,,,0.0,,4,0,21,0,21,0.0,0,sleeping_or_churn
1391782,,0.0,0.0,0.0,,,,0.0,,0,0,39,0,26,0.0,0,sleeping_or_churn
1391871,,0.0,0.0,0.0,,,,0.0,,8,0,33,0,29,0.0,0,sleeping_or_churn
1392092,,0.0,0.0,0.0,,,,0.0,,0,0,30,0,12,0.0,0,sleeping_or_churn
1392946,,0.0,0.0,0.0,,,,0.0,,0,0,25,0,19,0.0,0,sleeping_or_churn
1394708,,0.0,0.0,0.0,,,,0.0,,0,0,69,0,53,0.0,0,sleeping_or_churn
1394949,,0.0,0.0,0.0,,,,0.0,,0,0,31,0,5,0.0,0,sleeping_or_churn
1406637,,0.0,0.0,0.0,,,,0.0,,0,0,33,0,16,0.0,0,sleeping_or_churn
1407340,,0.0,0.0,0.0,,,,0.0,,0,0,20,0,19,0.0,0,sleeping_or_churn
142785,,0.0,0.0,0.0,,,,0.0,,0,0,23,0,19,0.0,0,sleeping_or_churn
145721,,0.0,0.0,0.0,,,,0.0,,0,0,21,0,8,0.0,0,sleeping_or_churn
146698,,0.0,0.0,0.0,,,,0.0,,2,0,29,0,21,0.0,0,sleeping_or_churn
14735,,0.0,0.0,0.0,,,,0.0,,0,0,21,0,15,0.0,0,sleeping_or_churn
148927,,0.0,0.0,0.0,,,,0.0,,0,0,57,0,47,0.0,0,sleeping_or_churn
152635,,0.0,0.0,0.0,,,,0.0,,0,0,47,0,31,0.0,0,sleeping_or_churn
153600,,0.0,0.0,0.0,,,,0.0,,21,0,15,0,17,0.0,0,sleeping_or_churn
155171,,0.0,0.0,0.0,,,,0.0,,5,0,18,0,13,0.0,0,sleeping_or_churn
157844,,0.0,0.0,0.0,,,,0.0,,0,0,67,0,24,0.0,0,sleeping_or_churn
160804,,0.0,0.0,0.0,,,,0.0,,0,0,24,0,6,0.0,0,sleeping_or_churn
163049,,0.0,0.0,0.0,,,,0.0,,3,0,81,0,27,0.0,0,sleeping_or_churn
164201,,0.0,0.0,0.0,,,,0.0,,0,0,23,0,23,0.0,0,sleeping_or_churn
165052,,0.0,0.0,0.0,,,,0.0,,0,0,226,0,223,0.0,0,sleeping_or_churn
165542,,0.0,0.0,0.0,,,,0.0,,0,0,27,0,1,0.0,0,sleeping_or_churn
165712,,0.0,0.0,0.0,,,,0.0,,0,0,47,0,38,0.0,0,sleeping_or_churn
165839,,0.0,0.0,0.0,,,,0.0,,0,0,27,0,25,0.0,0,sleeping_or_churn
167489,,0.0,0.0,0.0,,,,0.0,,1,0,31,0,4,0.0,0,sleeping_or_churn
167704,,0.0,0.0,0.0,,,,0.0,,11,0,46,0,38,0.0,0,sleeping_or_churn
168636,,0.0,0.0,0.0,,,,0.0,,3,0,23,0,12,0.0,0,sleeping_or_churn
169423,,0.0,0.0,0.0,,,,0.0,,0,0,78,0,33,0.0,0,sleeping_or_churn
169586,,0.0,0.0,0.0,,,,0.0,,0,0,66,0,42,0.0,0,sleeping_or_churn
170100,,0.0,0.0,0.0,,,,0.0,,41,0,0,0,41,0.0,0,sleeping_or_churn
170277,,0.0,0.0,0.0,,,,0.0,,0,0,51,0,26,0.0,0,sleeping_or_churn
172019,,0.0,0.0,0.0,,,,0.0,,0,0,22,0,20,0.0,0,sleeping_or_churn
1722,,0.0,0.0,0.0,,,,0.0,,0,0,43,0,3,0.0,0,sleeping_or_churn
174121,,0.0,0.0,0.0,,,,0.0,,0,0,53,0,20,0.0,0,sleeping_or_churn
174331,,0.0,0.0,0.0,,,,0.0,,0,0,41,0,5,0.0,0,sleeping_or_churn
174396,,0.0,0.0,0.0,,,,0.0,,0,0,26,0,2,0.0,0,sleeping_or_churn
176103,,0.0,0.0,0.0,,,,0.0,,0,0,29,0,27,0.0,0,sleeping_or_churn
178851,,0.0,0.0,0.0,,,,0.0,,0,0,30,0,5,0.0,0,sleeping_or_churn
178867,,0.0,0.0,0.0,,,,0.0,,0,0,29,0,11,0.0,0,sleeping_or_churn
183677,,0.0,0.0,0.0,,,,0.0,,0,0,39,0,39,0.0,0,sleeping_or_churn
184151,,0.0,0.0,0.0,,,,0.0,,0,0,24,0,15,0.0,0,sleeping_or_churn
187544,,0.0,0.0,0.0,,,,0.0,,0,0,23,0,11,0.0,0,sleeping_or_churn
187778,,0.0,0.0,0.0,,,,0.0,,6,0,27,0,20,0.0,0,sleeping_or_churn
1879,,0.0,0.0,0.0,,,,0.0,,0,0,77,0,60,0.0,0,sleeping_or_churn
189473,,0.0,0.0,0.0,,,,0.0,,0,0,45,0,37,0.0,0,sleeping_or_churn
195216,,0.0,0.0,0.0,,,,0.0,,0,0,41,0,41,0.0,0,sleeping_or_churn
196448,,0.0,0.0,0.0,,,,0.0,,2,0,22,0,16,0.0,0,sleeping_or_churn
198299,,0.0,0.0,0.0,,,,0.0,,6,0,24,0,23,0.0,0,sleeping_or_churn
202730,,0.0,0.0,0.0,,,,0.0,,5,0,21,0,18,0.0,0,sleeping_or_churn
203760,,0.0,0.0,0.0,,,,0.0,,1,0,27,0,22,0.0,0,sleeping_or_churn
211166,,0.0,0.0,0.0,,,,0.0,,0,0,21,0,4,0.0,0,sleeping_or_churn
211412,,0.0,0.0,0.0,,,,0.0,,6,0,15,0,14,0.0,0,sleeping_or_churn
211691,,0.0,0.0,0.0,,,,0.0,,0,0,41,0,20,0.0,0,sleeping_or_churn
213772,,0.0,0.0,0.0,,,,0.0,,0,0,45,0,2,0.0,0,sleeping_or_churn
21395,,0.0,0.0,0.0,,,,0.0,,0,0,69,0,67,0.0,0,sleeping_or_churn
217095,,0.0,0.0,0.0,,,,0.0,,0,0,27,0,8,0.0,0,sleeping_or_churn
2194,,0.0,0.0,0.0,,,,0.0,,0,0,54,0,42,0.0,0,sleeping_or_churn
220139,,0.0,0.0,0.0,,,,0.0,,0,0,32,0,30,0.0,0,sleeping_or_churn
221202,,0.0,0.0,0.0,,,,0.0,,0,0,54,0,8,0.0,0,sleeping_or_churn
221702,,0.0,0.0,0.0,,,,0.0,,0,0,27,0,23,0.0,0,sleeping_or_churn
222604,,0.0,0.0,0.0,,,,0.0,,0,0,23,0,1,0.0,0,sleeping_or_churn
224207,,0.0,0.0,0.0,,,,0.0,,0,0,35,0,19,0.0,0,sleeping_or_churn
2326,,0.0,0.0,0.0,,,,0.0,,1,0,37,0,24,0.0,0,sleeping_or_churn
233961,,0.0,0.0,0.0,,,,0.0,,0,0,85,0,74,0.0,0,sleeping_or_churn
234164,,0.0,0.0,0.0,,,,0.0,,0,0,60,0,58,0.0,0,sleeping_or_churn
24197,,0.0,0.0,0.0,,,,0.0,,0,0,39,0,34,0.0,0,sleeping_or_churn
244620,,0.0,0.0,0.0,,,,0.0,,23,0,8,0,30,0.0,0,sleeping_or_churn
244723,,0.0,0.0,0.0,,,,0.0,,0,0,39,0,31,0.0,0,sleeping_or_churn
247461,,0.0,0.0,0.0,,,,0.0,,0,0,36,0,26,0.0,0,sleeping_or_churn
24757,,0.0,0.0,0.0,,,,0.0,,1,0,30,0,17,0.0,0,sleeping_or_churn
249783,,0.0,0.0,0.0,,,,0.0,,8,0,14,0,17,0.0,0,sleeping_or_churn
250814,,0.0,0.0,0.0,,,,0.0,,3,0,37,0,30,0.0,0,sleeping_or_churn
251018,,0.0,0.0,0.0,,,,0.0,,0,0,30,0,30,0.0,0,sleeping_or_churn
251672,,0.0,0.0,0.0,,,,0.0,,0,0,34,0,34,0.0,0,sleeping_or_churn
252520,,0.0,0.0,0.0,,,,0.0,,3,0,34,0,19,0.0,0,sleeping_or_churn
253410,,0.0,0.0,0.0,,,,0.0,,0,0,56,0,48,0.0,0,sleeping_or_churn
255589,,0.0,0.0,0.0,,,,0.0,,0,0,33,0,27,0.0,0,sleeping_or_churn
256367,,0.0,0.0,0.0,,,,0.0,,0,0,42,0,12,0.0,0,sleeping_or_churn
258500,,0.0,0.0,0.0,,,,0.0,,0,0,16,0,16,0.0,0,sleeping_or_churn
259405,,0.0,0.0,0.0,,,,0.0,,0,0,80,0,71,0.0,0,sleeping_or_churn
262805,,0.0,0.0,0.0,,,,0.0,,0,0,22,0,2,0.0,0,sleeping_or_churn
26296,,0.0,0.0,0.0,,,,0.0,,4,0,29,0,29,0.0,0,sleeping_or_churn
265306,,0.0,0.0,0.0,,,,0.0,,4,0,25,0,20,0.0,0,sleeping_or_churn
265871,,0.0,0.0,0.0,,,,0.0,,0,0,26,0,1,0.0,0,sleeping_or_churn
266417,,0.0,0.0,0.0,,,,0.0,,1,0,26,0,9,0.0,0,sleeping_or_churn
267013,,0.0,0.0,0.0,,,,0.0,,0,0,24,0,10,0.0,0,sleeping_or_churn
273517,,0.0,0.0,0.0,,,,0.0,,0,0,20,0,12,0.0,0,sleeping_or_churn
274264,,0.0,0.0,0.0,,,,0.0,,0,0,42,0,36,0.0,0,sleeping_or_churn
